word,level,pos,definition_url,voice_url
domestic,B2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/domestic_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dom/domes/domestic__us_2.ogg
dominance,C1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/dominance,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dom/domin/dominance__us_1.ogg
dominant,B2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/dominant,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dom/domin/dominant__us_1.ogg
dominate,B2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/dominate,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dom/domin/dominate__us_1.ogg
donate,B1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/donate,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/don/donat/donate__us_1_rr.ogg
donation,B2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/donation,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/don/donat/donation__us_1.ogg
donor,C1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/donor,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/don/donor/donor__us_1.ogg
door,A1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/door,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/doo/door_/door__us_1.ogg
dose,C1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/dose_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dos/dose_/dose__us_1.ogg
dot,B2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/dot_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dot/dot__/dot__us_1.ogg
double,A2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/double_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dou/doubl/double__us_2.ogg
double,B1,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/double_5,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dou/doubl/double__us_2.ogg
double,A2,determiner,https://www.oxfordlearnersdictionaries.com/definition/english/double_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dou/doubl/double__us_2.ogg
double,A2,pronoun,https://www.oxfordlearnersdictionaries.com/definition/english/double_3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dou/doubl/double__us_2.ogg
double,A2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/double_4,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dou/doubl/double__us_2.ogg
doubt,B1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/doubt_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dou/doubt/doubt__us_1.ogg
doubt,B1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/doubt_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dou/doubt/doubt__us_1.ogg
down,A1,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/down_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dow/down_/down__us_1.ogg
down,A1,preposition,https://www.oxfordlearnersdictionaries.com/definition/english/down_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dow/down_/down__us_1.ogg
download,A2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/download_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dow/downl/download__us_3.ogg
download,A2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/download_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dow/downl/download__us_1.ogg
downstairs,A2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/downstairs_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dow/downs/downstairs__us_1.ogg
downstairs,A1,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/downstairs_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dow/downs/downstairs__us_1.ogg
downtown,B2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/downtown_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dow/downt/downtown__us_2.ogg
downtown,B2,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/downtown_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dow/downt/downtown__us_4.ogg
downtown,B2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/downtown_3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dow/downt/downtown__us_2.ogg
downwards,B2,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/downwards,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dow/downw/downwards__us_1.ogg
dozen,B2,determiner,https://www.oxfordlearnersdictionaries.com/definition/english/dozen,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/doz/dozen/dozen__us_3.ogg
dozen,B2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/dozen,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/doz/dozen/dozen__us_3.ogg
draft,B2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/draft_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dra/draft/draft__us_1.ogg
draft,B2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/draft_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dra/draft/draft__us_1.ogg
drag,B2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/drag_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dra/drag_/drag__us_1.ogg
drain,C1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/drain_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dra/drain/drain__us_1.ogg
drama,A2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/drama,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dra/drama/drama__us_1.ogg
dramatic,B2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/dramatic,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dra/drama/dramatic__us_2.ogg
dramatically,B2,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/dramatically,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dra/drama/dramatically__us_1.ogg
draw,A1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/draw_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dra/draw_/draw__us_1.ogg
drawing,A2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/drawing,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dra/drawi/drawing__us_1.ogg
dream,A2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/dream_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dre/dream/dream__us_1.ogg
dream,A2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/dream_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dre/dream/dream__us_1.ogg
dress,A1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/dress_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dre/dress/dress__us_1.ogg
dress,A1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/dress_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dre/dress/dress__us_1.ogg
dressed,B1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/dressed,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dre/dress/dressed__us_1.ogg
drift,C1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/drift_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dri/drift/drift__us_1.ogg
drink,A1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/drink_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dri/drink/drink__us_1.ogg
drink,A1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/drink_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dri/drink/drink__us_1.ogg
drive,A2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/drive_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dri/drive/drive__us_1.ogg
drive,A1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/drive_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dri/drive/drive__us_1.ogg
driver,A1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/driver,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dri/drive/driver__us_2.ogg
driving,C1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/driving_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dri/drivi/driving__us_1.ogg
driving,A2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/driving_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dri/drivi/driving__us_1.ogg
drop,B1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/drop_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dro/drop_/drop__us_1.ogg
drop,A2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/drop_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dro/drop_/drop__us_1.ogg
drought,B2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/drought,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dro/droug/drought__us_1.ogg
drown,C1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/drown,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dro/drown/drown__us_1.ogg
drug,A2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/drug_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dru/drug_/drug__us_1.ogg
drum,B1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/drum_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dru/drum_/drum__us_1.ogg
drunk,B1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/drunk_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dru/drunk/drunk__us_2.ogg
dry,A2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/dry_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dry/dry__/dry__us_1.ogg
dry,A2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/dry_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dry/dry__/dry__us_1.ogg
dual,C1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/dual,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dua/dual_/dual__us_1.ogg
dub,C1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/dub_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dub/dub__/dub__us_1.ogg
due,B1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/due_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/due/due__/due__us_1.ogg
dull,B2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/dull_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dul/dull_/dull__us_1.ogg
dumb,C1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/dumb_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dum/dumb_/dumb__us_1.ogg
dump,B2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/dump_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dum/dump_/dump__us_1.ogg
duo,C1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/duo,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/duo/duo__/duo__us_1.ogg
duration,B2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/duration,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dur/durat/duration__us_1.ogg
during,A1,preposition,https://www.oxfordlearnersdictionaries.com/definition/english/during,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dur/durin/during__us_1.ogg
dust,B1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/dust_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dus/dust_/dust__us_1.ogg
duty,B1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/duty,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dut/duty_/duty__us_1.ogg
dvd,A1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/dvd,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dvd/dvd__/dvd__us_1.ogg
dynamic,B2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/dynamic_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dyn/dynam/dynamic__us_1.ogg
dynamic,C1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/dynamic_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/d/dyn/dynam/dynamic__us_1.ogg
each,A1,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/each,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/eac/each_/each__us_1.ogg
each,A1,determiner,https://www.oxfordlearnersdictionaries.com/definition/english/each,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/eac/each_/each__us_1.ogg
each,A1,pronoun,https://www.oxfordlearnersdictionaries.com/definition/english/each,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/eac/each_/each__us_1.ogg
eager,C1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/eager,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/eag/eager/eager__us_1.ogg
ear,A1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/ear,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/ear/ear__/ear__us_1.ogg
early,A1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/early_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/ear/early/early__us_1.ogg
early,A1,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/early_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/ear/early/early__us_1.ogg
earn,A2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/earn,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/ear/earn_/earn__us_1.ogg
earnings,C1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/earnings,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/ear/earni/earnings__us_1.ogg
earth,A2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/earth_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/ear/earth/earth__us_1.ogg
earthquake,B1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/earthquake,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/ear/earth/earthquake__us_1.ogg
ease,C1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/ease_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/eas/ease_/ease__us_1.ogg
ease,C1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/ease_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/eas/ease_/ease__us_1.ogg
easily,A2,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/easily,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/eas/easil/easily__us_1.ogg
east,A1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/east_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/eas/east_/east__us_1.ogg
